id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo,Sexo
86244,ECUATORIANA,,,,,,,,36,HOMBRE
86245,ECUATORIANA,,,,,,,,42,HOMBRE
86246,PERUANA,,,,,,,,31,HOMBRE
86247,ECUATORIANA,,,,,,,,31,HOMBRE
86248,ECUATORIANA,,,,,,,,25,HOMBRE
86249,ECUATORIANA,,,,,,,,46,HOMBRE
86250,ECUATORIANA,,,,,,,,41,HOMBRE
86251,ECUATORIANA,,,,,,,,36,HOMBRE
86252,ECUATORIANA,,,,,,,,44,MUJER
86253,ECUATORIANA,,,,,,,,36,HOMBRE
86254,ECUATORIANA,,,,,,,,25,HOMBRE
86255,ECUATORIANA,,,,,,,,36,HOMBRE
86256,ECUATORIANA,,,,,,,,22,HOMBRE
86257,ECUATORIANA,,,,,,,,24,HOMBRE
86258,ECUATORIANA,,,,,,,,21,HOMBRE
86259,ECUATORIANA,,,,,,,,41,MUJER
86260,ECUATORIANA,,,,,,,,20,HOMBRE
86261,ECUATORIANA,,,,,,,,29,MUJER
86262,ECUATORIANA,,,,,,,,23,HOMBRE
86263,ECUATORIANA,,,,,,,,40,HOMBRE
86264,ECUATORIANA,,,,,,,,51,MUJER
86265,COLOMBIANA,,,,,,,,,HOMBRE
86266,ECUATORIANA,,,,,,,,38,HOMBRE
86267,ECUATORIANA,,,,,,,,17,HOMBRE
86268,ECUATORIANA,,,,,,,,47,HOMBRE
86269,ECUATORIANA,,,,,,,,34,HOMBRE
86270,COLOMBIANA,,,,,,,,,MUJER
86271,ECUATORIANA,,,,,,,,35,HOMBRE
86272,ECUATORIANA,,,,,,,,21,HOMBRE
86273,ECUATORIANA,,,,,,,,24,MUJER
86274,ECUATORIANA,,,,,,,,37,HOMBRE
86275,ECUATORIANA,,,,,,,,28,MUJER
86276,ECUATORIANA,,,,,,,,37,HOMBRE
86277,ECUATORIANA,,,,,,,,33,HOMBRE
86278,ECUATORIANA,,,,,,,,37,HOMBRE
86279,ECUATORIANA,,,,,,,,28,HOMBRE
86280,ECUATORIANA,,,,,,,,30,MUJER
86281,ECUATORIANA,,,,,,,,27,MUJER
86282,ECUATORIANA,,,,,,,,21,HOMBRE
86283,ECUATORIANA,,,,,,,,21,MUJER
86284,ECUATORIANA,,,,,,,,23,HOMBRE
86285,ECUATORIANA,,,,,,,,40,MUJER
86286,ECUATORIANA,,,,,,,,34,HOMBRE
86287,ECUATORIANA,,,,,,,,29,HOMBRE
86288,ECUATORIANA,,,,,,,,15,HOMBRE
86289,ECUATORIANA,,,,,,,,36,HOMBRE
86290,ECUATORIANA,,,,,,,,18,HOMBRE
86291,ECUATORIANA,,,,,,,,15,HOMBRE
86292,ECUATORIANA,,,,,,,,20,HOMBRE
86293,ECUATORIANA,,,,,,,,24,HOMBRE
86294,ECUATORIANA,,,,,,,,32,HOMBRE
86295,ECUATORIANA,,,,,,,,41,HOMBRE
86296,ECUATORIANA,,,,,,,,26,MUJER
86297,ECUATORIANA,,,,,,,,38,HOMBRE
86298,COLOMBIANA,,,,,,,,,HOMBRE
86299,,,,,,,,,,HOMBRE
86300,ECUATORIANA,,,,,,,,38,HOMBRE
86301,ECUATORIANA,,,,,,,,32,HOMBRE
86302,ECUATORIANA,,,,,,,,54,HOMBRE
86303,ECUATORIANA,,,,,,,,25,HOMBRE
86304,ECUATORIANA,,,,,,,,40,HOMBRE
86305,ECUATORIANA,,,,,,,,30,HOMBRE
86306,ECUATORIANA,,,,,,,,20,HOMBRE
86307,ECUATORIANA,,,,,,,,36,HOMBRE
86308,ECUATORIANA,,,,,,,,55,HOMBRE
86309,ECUATORIANA,,,,,,,,14,MUJER
86310,ECUATORIANA,,,,,,,,59,HOMBRE
86311,ECUATORIANA,,,,,,,,63,HOMBRE
86312,ECUATORIANA,,,,,,,,67,MUJER
86313,VENEZOLANA,,,,,,,,,HOMBRE
86314,VENEZOLANA,,,,,,,,,HOMBRE
86315,ECUATORIANA,,,,,,,,30,HOMBRE
86316,VENEZOLANA,,,,,,,,,HOMBRE
86317,ECUATORIANA,,,,,,,,33,HOMBRE
86318,ECUATORIANA,,,,,,,,30,HOMBRE
86319,ECUATORIANA,,,,,,,,35,HOMBRE
86320,ECUATORIANA,,,,,,,,34,HOMBRE
86321,ECUATORIANA,,,,,,,,50,HOMBRE
86322,ECUATORIANA,,,,,,,,45,HOMBRE
86323,ECUATORIANA,,,,,,,,26,HOMBRE
86324,ECUATORIANA,,,,,,,,32,MUJER
86325,ECUATORIANA,,,,,,,,18,HOMBRE
86326,ECUATORIANA,,,,,,,,32,HOMBRE
86327,ECUATORIANA,,,,,,,,35,HOMBRE
86328,ECUATORIANA,,,,,,,,20,MUJER
86329,ECUATORIANA,,,,,,,,55,MUJER
86330,ECUATORIANA,,,,,,,,46,MUJER
86331,ECUATORIANA,,,,,,,,45,HOMBRE
86332,ECUATORIANA,,,,,,,,31,HOMBRE
86333,ECUATORIANA,,,,,,,,23,HOMBRE
86334,ECUATORIANA,,,,,,,,51,HOMBRE
86335,ECUATORIANA,,,,,,,,67,HOMBRE
86336,ECUATORIANA,,,,,,,,40,HOMBRE
86337,ECUATORIANA,,,,,,,,34,HOMBRE
86338,COLOMBIANA,,,,,,,,,HOMBRE
86339,ECUATORIANA,,,,,,,,26,HOMBRE
86340,ECUATORIANA,,,,,,,,43,HOMBRE
86341,ECUATORIANA,,,,,,,,23,MUJER
86342,ECUATORIANA,,,,,,,,78,HOMBRE
86343,ECUATORIANA,,,,,,,,35,HOMBRE
86344,ECUATORIANA,,,,,,,,44,MUJER
86345,ECUATORIANA,,,,,,,,25,HOMBRE
86346,ECUATORIANA,,,,,,,,46,HOMBRE
86347,ECUATORIANA,,,,,,,,30,HOMBRE
86348,ECUATORIANA,,,,,,,,43,HOMBRE
86349,ECUATORIANA,,,,,,,,24,HOMBRE
86350,ECUATORIANA,,,,,,,,35,HOMBRE
86351,ECUATORIANA,,,,,,,,46,HOMBRE
86352,ECUATORIANA,,,,,,,,34,MUJER
86353,ECUATORIANA,,,,,,,,29,HOMBRE
86354,ECUATORIANA,,,,,,,,25,HOMBRE
86355,ECUATORIANA,,,,,,,,21,HOMBRE
86356,ECUATORIANA,,,,,,,,21,HOMBRE
86357,ECUATORIANA,,,,,,,,28,HOMBRE
86358,ECUATORIANA,,,,,,,,,HOMBRE
86359,ECUATORIANA,,,,,,,,22,HOMBRE
86360,ECUATORIANA,,,,,,,,33,HOMBRE
86361,ECUATORIANA,,,,,,,,28,MUJER
86362,ECUATORIANA,,,,,,,,30,HOMBRE
86363,ECUATORIANA,,,,,,,,28,HOMBRE
86364,ECUATORIANA,,,,,,,,33,HOMBRE
86365,ECUATORIANA,,,,,,,,29,HOMBRE
86366,ECUATORIANA,,,,,,,,25,HOMBRE
86367,ECUATORIANA,,,,,,,,19,HOMBRE
86368,ECUATORIANA,,,,,,,,38,HOMBRE
86369,ECUATORIANA,,,,,,,,31,HOMBRE
86370,ECUATORIANA,,,,,,,,58,HOMBRE
86371,ECUATORIANA,,,,,,,,26,HOMBRE
86372,ECUATORIANA,,,,,,,,34,HOMBRE
86373,ECUATORIANA,,,,,,,,44,HOMBRE
86374,COLOMBIANA,,,,,,,,,HOMBRE
86375,COLOMBIANA,,,,,,,,,MUJER
86376,ECUATORIANA,,,,,,,,17,HOMBRE
86377,ECUATORIANA,,,,,,,,34,HOMBRE
86378,ECUATORIANA,,,,,,,,50,HOMBRE
86379,ECUATORIANA,,,,,,,,30,HOMBRE
86380,ECUATORIANA,,,,,,,,50,HOMBRE
86381,ECUATORIANA,,,,,,,,18,HOMBRE
86382,ECUATORIANA,,,,,,,,24,HOMBRE
86383,ECUATORIANA,,,,,,,,16,HOMBRE
86384,ECUATORIANA,,,,,,,,20,HOMBRE
86385,ECUATORIANA,,,,,,,,26,HOMBRE
86386,ECUATORIANA,,,,,,,,34,HOMBRE
86387,ECUATORIANA,,,,,,,,54,HOMBRE
86388,ECUATORIANA,,,,,,,,18,HOMBRE
86389,ECUATORIANA,,,,,,,,49,HOMBRE
86390,ECUATORIANA,,,,,,,,33,HOMBRE
86391,ECUATORIANA,,,,,,,,43,HOMBRE
86392,ECUATORIANA,,,,,,,,20,HOMBRE
86393,ECUATORIANA,,,,,,,,52,HOMBRE
86394,ECUATORIANA,,,,,,,,54,HOMBRE
86395,ECUATORIANA,,,,,,,,29,HOMBRE
86396,ECUATORIANA,,,,,,,,32,HOMBRE
86397,ECUATORIANA,,,,,,,,44,HOMBRE
86398,ECUATORIANA,,,,,,,,29,HOMBRE
86399,ECUATORIANA,,,,,,,,29,HOMBRE
86400,ECUATORIANA,,,,,,,,36,HOMBRE
86401,ECUATORIANA,,,,,,,,17,MUJER
86402,ECUATORIANA,,,,,,,,30,HOMBRE
86403,ECUATORIANA,,,,,,,,64,HOMBRE
86404,ECUATORIANA,,,,,,,,19,HOMBRE
86405,ECUATORIANA,,,,,,,,55,HOMBRE
86406,ECUATORIANA,,,,,,,,33,HOMBRE
86407,ECUATORIANA,,,,,,,,47,HOMBRE
86408,ECUATORIANA,,,,,,,,37,HOMBRE
86409,ECUATORIANA,,,,,,,,32,HOMBRE
86410,ECUATORIANA,,,,,,,,30,HOMBRE
86411,ECUATORIANA,,,,,,,,19,HOMBRE
86412,ECUATORIANA,,,,,,,,24,HOMBRE
86413,ECUATORIANA,,,,,,,,31,HOMBRE
86414,ECUATORIANA,,,,,,,,27,HOMBRE
86415,ECUATORIANA,,,,,,,,30,HOMBRE
86416,ECUATORIANA,,,,,,,,31,HOMBRE
86417,ECUATORIANA,,,,,,,,39,HOMBRE
86418,ECUATORIANA,,,,,,,,38,MUJER
86419,ECUATORIANA,,,,,,,,19,HOMBRE
86420,ECUATORIANA,,,,,,,,20,MUJER
86421,COLOMBIANA,,,,,,,,,MUJER
86422,ECUATORIANA,,,,,,,,43,HOMBRE
86423,ECUATORIANA,,,,,,,,26,HOMBRE
86424,ECUATORIANA,,,,,,,,28,MUJER
86425,ECUATORIANA,,,,,,,,45,HOMBRE
86426,ECUATORIANA,,,,,,,,27,HOMBRE
86427,ECUATORIANA,,,,,,,,46,HOMBRE
86428,ECUATORIANA,,,,,,,,25,HOMBRE
86429,ECUATORIANA,,,,,,,,26,HOMBRE
86430,ECUATORIANA,,,,,,,,40,HOMBRE
86431,ECUATORIANA,,,,,,,,31,MUJER
86432,ECUATORIANA,,,,,,,,36,MUJER
86433,ECUATORIANA,,,,,,,,24,MUJER
86434,ECUATORIANA,,,,,,,,48,HOMBRE
86435,ECUATORIANA,,,,,,,,41,HOMBRE
86436,ECUATORIANA,,,,,,,,22,HOMBRE
86437,ECUATORIANA,,,,,,,,29,HOMBRE
86438,ECUATORIANA,,,,,,,,17,HOMBRE
86439,,,,,,,,,,HOMBRE
86440,,,,,,,,,,HOMBRE
86441,ECUATORIANA,,,,,,,,20,HOMBRE
86442,ECUATORIANA,,,,,,,,32,MUJER
86443,ECUATORIANA,,,,,,,,53,HOMBRE
86444,ECUATORIANA,,,,,,,,62,HOMBRE
86445,ECUATORIANA,,,,,,,,30,HOMBRE
86446,ECUATORIANA,,,,,,,,18,HOMBRE
86447,ECUATORIANA,,,,,,,,40,MUJER
86448,ECUATORIANA,,,,,,,,31,MUJER
86449,ECUATORIANA,,,,,,,,36,HOMBRE
86450,ECUATORIANA,,,,,,,,31,HOMBRE
86451,ECUATORIANA,,,,,,,,30,HOMBRE
86452,ECUATORIANA,,,,,,,,21,HOMBRE
86453,ECUATORIANA,,,,,,,,25,HOMBRE
86454,ECUATORIANA,,,,,,,,40,HOMBRE
86455,ECUATORIANA,,,,,,,,24,HOMBRE
86456,ECUATORIANA,,,,,,,,25,HOMBRE
86457,ECUATORIANA,,,,,,,,18,HOMBRE
86458,ECUATORIANA,,,,,,,,28,HOMBRE
86459,ECUATORIANA,,,,,,,,30,HOMBRE
86460,ECUATORIANA,,,,,,,,16,HOMBRE
86461,ECUATORIANA,,,,,,,,20,HOMBRE
86462,ECUATORIANA,,,,,,,,24,HOMBRE
86463,ECUATORIANA,,,,,,,,29,HOMBRE
86464,ECUATORIANA,,,,,,,,27,HOMBRE
86465,ECUATORIANA,,,,,,,,41,HOMBRE
86466,ECUATORIANA,,,,,,,,31,HOMBRE
86467,ECUATORIANA,,,,,,,,39,HOMBRE
86468,ECUATORIANA,,,,,,,,31,HOMBRE
86469,ECUATORIANA,,,,,,,,35,HOMBRE
86470,ECUATORIANA,,,,,,,,38,HOMBRE
86471,ECUATORIANA,,,,,,,,29,HOMBRE
86472,ECUATORIANA,,,,,,,,22,HOMBRE
86473,ECUATORIANA,,,,,,,,27,HOMBRE
86474,ECUATORIANA,,,,,,,,40,HOMBRE
86475,ECUATORIANA,,,,,,,,32,HOMBRE
86476,ECUATORIANA,,,,,,,,34,HOMBRE
86477,ECUATORIANA,,,,,,,,26,HOMBRE
86478,ECUATORIANA,,,,,,,,34,HOMBRE
86479,ECUATORIANA,,,,,,,,32,HOMBRE
86480,ECUATORIANA,,,,,,,,30,MUJER
86481,ECUATORIANA,,,,,,,,34,HOMBRE
86482,ECUATORIANA,,,,,,,,23,HOMBRE
86483,ECUATORIANA,,,,,,,,30,HOMBRE
86484,ECUATORIANA,,,,,,,,25,MUJER
86485,ECUATORIANA,,,,,,,,22,HOMBRE
86486,ECUATORIANA,,,,,,,,61,HOMBRE
86487,ECUATORIANA,,,,,,,,34,HOMBRE
86488,ECUATORIANA,,,,,,,,34,MUJER
86489,ECUATORIANA,,,,,,,,32,HOMBRE
86490,ECUATORIANA,,,,,,,,39,HOMBRE
86491,ECUATORIANA,,,,,,,,44,HOMBRE
86492,ECUATORIANA,,,,,,,,41,HOMBRE
86493,ECUATORIANA,,,,,,,,31,HOMBRE
86494,ECUATORIANA,,,,,,,,33,HOMBRE
86495,ECUATORIANA,,,,,,,,26,HOMBRE
86496,ECUATORIANA,,,,,,,,36,HOMBRE
86497,ECUATORIANA,,,,,,,,21,HOMBRE
86498,ECUATORIANA,,,,,,,,28,MUJER
86499,ECUATORIANA,,,,,,,,45,HOMBRE
86500,ECUATORIANA,,,,,,,,32,HOMBRE
86501,ECUATORIANA,,,,,,,,18,HOMBRE
86502,ECUATORIANA,,,,,,,,25,HOMBRE
86503,ECUATORIANA,,,,,,,,40,HOMBRE
86504,ECUATORIANA,,,,,,,,24,HOMBRE
86505,ECUATORIANA,,,,,,,,46,HOMBRE
86506,ECUATORIANA,,,,,,,,52,HOMBRE
86507,ECUATORIANA,,,,,,,,48,HOMBRE
86508,ECUATORIANA,,,,,,,,47,HOMBRE
86509,ECUATORIANA,,,,,,,,39,HOMBRE
86510,ECUATORIANA,,,,,,,,58,HOMBRE
86511,ECUATORIANA,,,,,,,,41,HOMBRE
86512,ECUATORIANA,,,,,,,,60,HOMBRE
86513,ECUATORIANA,,,,,,,,43,HOMBRE
86514,ECUATORIANA,,,,,,,,20,HOMBRE
86515,ECUATORIANA,,,,,,,,37,HOMBRE
86516,ECUATORIANA,,,,,,,,23,HOMBRE
86517,COLOMBIANA,,,,,,,,,MUJER
86518,COLOMBIANA,,,,,,,,,HOMBRE
86519,ECUATORIANA,,,,,,,,40,HOMBRE
86520,ECUATORIANA,,,,,,,,23,HOMBRE
86521,ECUATORIANA,,,,,,,,30,HOMBRE
86522,ECUATORIANA,,,,,,,,25,HOMBRE
86523,ECUATORIANA,,,,,,,,29,HOMBRE
86524,ECUATORIANA,,,,,,,,21,HOMBRE
86525,ECUATORIANA,,,,,,,,30,HOMBRE
86526,ECUATORIANA,,,,,,,,45,HOMBRE
86527,ECUATORIANA,,,,,,,,37,HOMBRE
86528,ECUATORIANA,,,,,,,,38,HOMBRE
86529,ECUATORIANA,,,,,,,,44,HOMBRE
86530,ECUATORIANA,,,,,,,,29,HOMBRE
86531,COLOMBIANA,,,,,,,,,HOMBRE
86532,ECUATORIANA,,,,,,,,56,HOMBRE
86533,ECUATORIANA,,,,,,,,22,HOMBRE
86534,ECUATORIANA,,,,,,,,20,HOMBRE
86535,ECUATORIANA,,,,,,,,42,HOMBRE
86536,ECUATORIANA,,,,,,,,38,HOMBRE
86537,ECUATORIANA,,,,,,,,26,HOMBRE
86538,ECUATORIANA,,,,,,,,24,HOMBRE
86539,ECUATORIANA,,,,,,,,20,HOMBRE
86540,ECUATORIANA,,,,,,,,32,HOMBRE
86541,ECUATORIANA,,,,,,,,54,HOMBRE
86542,ECUATORIANA,,,,,,,,19,HOMBRE
86543,ECUATORIANA,,,,,,,,42,HOMBRE
86544,ECUATORIANA,,,,,,,,39,HOMBRE
86545,ECUATORIANA,,,,,,,,38,HOMBRE
86546,ECUATORIANA,,,,,,,,37,HOMBRE
86547,ECUATORIANA,,,,,,,,40,HOMBRE
86548,ECUATORIANA,,,,,,,,25,HOMBRE
86549,ECUATORIANA,,,,,,,,21,HOMBRE
86550,ECUATORIANA,,,,,,,,34,HOMBRE
86551,ECUATORIANA,,,,,,,,33,MUJER
86552,COLOMBIANA,,,,,,,,,HOMBRE
86553,ECUATORIANA,,,,,,,,23,HOMBRE
86554,ECUATORIANA,,,,,,,,25,HOMBRE
86555,ECUATORIANA,,,,,,,,26,HOMBRE
86556,ECUATORIANA,,,,,,,,29,HOMBRE
86557,ECUATORIANA,,,,,,,,22,HOMBRE
86558,ECUATORIANA,,,,,,,,28,HOMBRE
86559,ECUATORIANA,,,,,,,,55,MUJER
86560,ECUATORIANA,,,,,,,,24,HOMBRE
86561,ECUATORIANA,,,,,,,,17,HOMBRE
86562,ECUATORIANA,,,,,,,,23,HOMBRE
86563,ECUATORIANA,,,,,,,,25,HOMBRE
86564,ECUATORIANA,,,,,,,,44,HOMBRE
86565,ECUATORIANA,,,,,,,,25,HOMBRE
86566,ECUATORIANA,,,,,,,,34,HOMBRE
86567,ECUATORIANA,,,,,,,,28,HOMBRE
86568,ECUATORIANA,,,,,,,,24,HOMBRE
86569,ECUATORIANA,,,,,,,,40,HOMBRE
86570,ECUATORIANA,,,,,,,,27,MUJER
86571,ECUATORIANA,,,,,,,,24,HOMBRE
86572,ECUATORIANA,,,,,,,,35,HOMBRE
86573,ECUATORIANA,,,,,,,,31,HOMBRE
86574,ECUATORIANA,,,,,,,,22,HOMBRE
86575,ECUATORIANA,,,,,,,,21,HOMBRE
86576,ECUATORIANA,,,,,,,,58,HOMBRE
86577,ECUATORIANA,,,,,,,,,HOMBRE
86578,ECUATORIANA,,,,,,,,68,HOMBRE
86579,ECUATORIANA,,,,,,,,49,HOMBRE
86580,ECUATORIANA,,,,,,,,30,HOMBRE
86581,ECUATORIANA,,,,,,,,22,HOMBRE
86582,ECUATORIANA,,,,,,,,28,HOMBRE
86583,ECUATORIANA,,,,,,,,40,HOMBRE
86584,ECUATORIANA,,,,,,,,28,MUJER
86585,ECUATORIANA,,,,,,,,26,HOMBRE
86586,ECUATORIANA,,,,,,,,18,HOMBRE
86587,ECUATORIANA,,,,,,,,46,HOMBRE
86588,ECUATORIANA,,,,,,,,40,HOMBRE
86589,ECUATORIANA,,,,,,,,52,HOMBRE
86590,COLOMBIANA,,,,,,,,,MUJER
86591,ECUATORIANA,,,,,,,,18,HOMBRE
86592,ECUATORIANA,,,,,,,,24,HOMBRE
86593,ECUATORIANA,,,,,,,,50,HOMBRE
86594,COLOMBIANA,,,,,,,,,MUJER
86595,COLOMBIANA,,,,,,,,,MUJER
86596,COLOMBIANA,,,,,,,,,HOMBRE
86597,ECUATORIANA,,,,,,,,43,MUJER
86598,ECUATORIANA,,,,,,,,31,HOMBRE
86599,ECUATORIANA,,,,,,,,21,HOMBRE
86600,ECUATORIANA,,,,,,,,37,HOMBRE
86601,ECUATORIANA,,,,,,,,17,HOMBRE
86602,ECUATORIANA,,,,,,,,28,HOMBRE
86603,ECUATORIANA,,,,,,,,41,HOMBRE
86604,ECUATORIANA,,,,,,,,73,HOMBRE
86605,ECUATORIANA,,,,,,,,48,HOMBRE
86606,ECUATORIANA,,,,,,,,17,HOMBRE
86607,ECUATORIANA,,,,,,,,31,HOMBRE
86608,ECUATORIANA,,,,,,,,20,HOMBRE
86609,ECUATORIANA,,,,,,,,26,HOMBRE
86610,ECUATORIANA,,,,,,,,45,MUJER
86611,ECUATORIANA,,,,,,,,18,HOMBRE
86612,ECUATORIANA,,,,,,,,22,HOMBRE
86613,ECUATORIANA,,,,,,,,44,HOMBRE
86614,ECUATORIANA,,,,,,,,25,HOMBRE
86615,ECUATORIANA,,,,,,,,30,HOMBRE
86616,ECUATORIANA,,,,,,,,22,HOMBRE
86617,ECUATORIANA,,,,,,,,18,HOMBRE
86618,ECUATORIANA,,,,,,,,28,MUJER
86619,ECUATORIANA,,,,,,,,20,MUJER
86620,ECUATORIANA,,,,,,,,34,HOMBRE
86621,ECUATORIANA,,,,,,,,31,MUJER
86622,ECUATORIANA,,,,,,,,24,MUJER
86623,ECUATORIANA,,,,,,,,33,HOMBRE
86624,ECUATORIANA,,,,,,,,23,HOMBRE
86625,ECUATORIANA,,,,,,,,35,HOMBRE
86626,ECUATORIANA,,,,,,,,48,MUJER
86627,ECUATORIANA,,,,,,,,50,HOMBRE
86628,ECUATORIANA,,,,,,,,19,HOMBRE
86629,ECUATORIANA,,,,,,,,17,HOMBRE
86630,ECUATORIANA,,,,,,,,35,HOMBRE
86631,,,,,,,,,,MUJER
86632,ECUATORIANA,,,,,,,,54,HOMBRE
86633,,,,,,,,,,HOMBRE
86634,ECUATORIANA,,,,,,,,41,HOMBRE
86635,ECUATORIANA,,,,,,,,32,HOMBRE
86636,ECUATORIANA,,,,,,,,25,MUJER
86637,ECUATORIANA,,,,,,,,22,HOMBRE
86638,ECUATORIANA,,,,,,,,52,HOMBRE
86639,ECUATORIANA,,,,,,,,41,MUJER
86640,ECUATORIANA,,,,,,,,38,HOMBRE
86641,ECUATORIANA,,,,,,,,20,HOMBRE
86642,ECUATORIANA,,,,,,,,32,HOMBRE
86643,ECUATORIANA,,,,,,,,42,HOMBRE
86644,ECUATORIANA,,,,,,,,34,HOMBRE
86645,ECUATORIANA,,,,,,,,30,MUJER
86646,ECUATORIANA,,,,,,,,19,HOMBRE
86647,ECUATORIANA,,,,,,,,29,HOMBRE
86648,ECUATORIANA,,,,,,,,59,HOMBRE
86649,ECUATORIANA,,,,,,,,54,HOMBRE
86650,ECUATORIANA,,,,,,,,26,HOMBRE
86651,ECUATORIANA,,,,,,,,26,HOMBRE
86652,ECUATORIANA,,,,,,,,31,HOMBRE
86653,ECUATORIANA,,,,,,,,16,HOMBRE
86654,ECUATORIANA,,,,,,,,34,HOMBRE
86655,ECUATORIANA,,,,,,,,31,HOMBRE
86656,ECUATORIANA,,,,,,,,28,HOMBRE
86657,ECUATORIANA,,,,,,,,29,HOMBRE
86658,ECUATORIANA,,,,,,,,35,HOMBRE
86659,ECUATORIANA,,,,,,,,24,HOMBRE
86660,ECUATORIANA,,,,,,,,45,MUJER
86661,VENEZOLANA,,,,,,,,,MUJER
86662,ECUATORIANA,,,,,,,,19,MUJER
86663,VENEZOLANA,,,,,,,,,HOMBRE
86664,ECUATORIANA,,,,,,,,23,HOMBRE
86665,PERUANA,,,,,,,,,HOMBRE
86666,ECUATORIANA,,,,,,,,24,HOMBRE
86667,ECUATORIANA,,,,,,,,25,HOMBRE
86668,ECUATORIANA,,,,,,,,33,MUJER
86669,ECUATORIANA,,,,,,,,28,MUJER
86670,ECUATORIANA,,,,,,,,21,MUJER
86671,ECUATORIANA,,,,,,,,32,MUJER
86672,ECUATORIANA,,,,,,,,23,HOMBRE
86673,ECUATORIANA,,,,,,,,37,HOMBRE
86674,ECUATORIANA,,,,,,,,33,HOMBRE
86675,VENEZOLANA,,,,,,,,,HOMBRE
86676,ECUATORIANA,,,,,,,,29,HOMBRE
86677,ECUATORIANA,,,,,,,,20,HOMBRE
86678,ECUATORIANA,,,,,,,,27,HOMBRE
86679,ECUATORIANA,,,,,,,,55,HOMBRE
86680,ECUATORIANA,,,,,,,,18,HOMBRE
86681,ECUATORIANA,,,,,,,,44,HOMBRE
86682,ECUATORIANA,,,,,,,,44,HOMBRE
86683,ECUATORIANA,,,,,,,,29,HOMBRE
86684,ECUATORIANA,,,,,,,,31,HOMBRE
86685,ECUATORIANA,,,,,,,,30,HOMBRE
86686,ECUATORIANA,,,,,,,,36,HOMBRE
86687,ECUATORIANA,,,,,,,,43,HOMBRE
86688,ECUATORIANA,,,,,,,,35,HOMBRE
86689,ECUATORIANA,,,,,,,,18,HOMBRE
86690,ECUATORIANA,,,,,,,,24,MUJER
86691,ECUATORIANA,,,,,,,,19,HOMBRE
86692,ECUATORIANA,,,,,,,,25,HOMBRE
86693,ECUATORIANA,,,,,,,,57,HOMBRE
86694,ECUATORIANA,,,,,,,,52,HOMBRE
86695,ECUATORIANA,,,,,,,,40,HOMBRE
86696,ECUATORIANA,,,,,,,,36,HOMBRE
86697,ECUATORIANA,,,,,,,,16,HOMBRE
86698,ECUATORIANA,,,,,,,,19,HOMBRE
86699,ECUATORIANA,,,,,,,,29,HOMBRE
86700,ECUATORIANA,,,,,,,,18,HOMBRE
86701,ECUATORIANA,,,,,,,,24,HOMBRE
86702,ECUATORIANA,,,,,,,,18,HOMBRE
86703,ECUATORIANA,,,,,,,,17,HOMBRE
86704,ECUATORIANA,,,,,,,,26,HOMBRE
86705,ECUATORIANA,,,,,,,,24,MUJER
86706,ECUATORIANA,,,,,,,,46,HOMBRE
86707,ECUATORIANA,,,,,,,,45,HOMBRE
86708,ECUATORIANA,,,,,,,,29,HOMBRE
86709,ECUATORIANA,,,,,,,,29,HOMBRE
86710,ECUATORIANA,,,,,,,,30,HOMBRE
86711,ECUATORIANA,,,,,,,,18,HOMBRE
86712,ECUATORIANA,,,,,,,,20,HOMBRE
86713,ECUATORIANA,,,,,,,,19,HOMBRE
86714,ECUATORIANA,,,,,,,,13,HOMBRE
86715,ECUATORIANA,,,,,,,,13,MUJER
86716,ECUATORIANA,,,,,,,,18,MUJER
86717,COLOMBIANA,,,,,,,,,MUJER
86718,PERUANA,,,,,,,,,HOMBRE
86719,ECUATORIANA,,,,,,,,20,HOMBRE
86720,ECUATORIANA,,,,,,,,20,HOMBRE
86721,COLOMBIANA,,,,,,,,,MUJER
86722,COLOMBIANA,,,,,,,,,MUJER
86723,ECUATORIANA,,,,,,,,16,HOMBRE
86724,ECUATORIANA,,,,,,,,33,HOMBRE
86725,ECUATORIANA,,,,,,,,28,HOMBRE
86726,ECUATORIANA,,,,,,,,19,HOMBRE
86727,ECUATORIANA,,,,,,,,20,HOMBRE
86728,ECUATORIANA,,,,,,,,23,HOMBRE
86729,ECUATORIANA,,,,,,,,34,HOMBRE
86730,ECUATORIANA,,,,,,,,27,HOMBRE
86731,ECUATORIANA,,,,,,,,26,HOMBRE
86732,ECUATORIANA,,,,,,,,31,HOMBRE
86733,ECUATORIANA,,,,,,,,20,HOMBRE
86734,ECUATORIANA,,,,,,,,34,MUJER
86735,ECUATORIANA,,,,,,,,43,MUJER
86736,ECUATORIANA,,,,,,,,28,HOMBRE
86737,ECUATORIANA,,,,,,,,41,HOMBRE
86738,ECUATORIANA,,,,,,,,33,MUJER
86739,ECUATORIANA,,,,,,,,32,HOMBRE
86740,ECUATORIANA,,,,,,,,24,MUJER
86741,ECUATORIANA,,,,,,,,34,HOMBRE
86742,ECUATORIANA,,,,,,,,22,HOMBRE
86743,ECUATORIANA,,,,,,,,19,HOMBRE
86744,ECUATORIANA,,,,,,,,21,MUJER
86745,ECUATORIANA,,,,,,,,,HOMBRE
86746,ECUATORIANA,,,,,,,,42,HOMBRE
86747,ECUATORIANA,,,,,,,,64,HOMBRE
86748,ECUATORIANA,,,,,,,,26,HOMBRE
